urlsave,probcharg,kilowatt,connector,usernames,usercars,dates,comments,X,name,url_location
https://www.plugshare.com/location/10652,"", Kilowatts,CCS1,Stuart Ungar,Chevrolet Bolt EV 2023,"May 23, 2024","May 23, 2024check_circlecancelaccess_timeinfoStuart Ungar solarpowerChevrolet Bolt EV 2023 CCS1  Volts  Amps  Kilowatts (edited)  Was this helpful?  driver found this helpful  drivers found this helpful",3971,"Bruce Bennett Nissan | Wilton, CT | EV Station",https://www.plugshare.com/location/10652
https://www.plugshare.com/location/10652,"", Kilowatts,CCS1,Stuart Ungar,Chevrolet Bolt EV 2023,"May 19, 2024","May 19, 2024check_circlecancelaccess_timeinfoStuart Ungar solarpowerChevrolet Bolt EV 2023 CCS1  Volts  Amps  Kilowatts (edited)  Was this helpful?  driver found this helpful  drivers found this helpful",3971,"Bruce Bennett Nissan | Wilton, CT | EV Station",https://www.plugshare.com/location/10652
https://www.plugshare.com/location/10652,"", Kilowatts,CCS1,Stuart Ungar,Chevrolet Bolt EV 2023,"May 19, 2024","May 19, 2024check_circlecancelaccess_timeinfoStuart Ungar solarpowerChevrolet Bolt EV 2023 CCS1  Volts  Amps  Kilowatts (edited)  Was this helpful?  driver found this helpful  drivers found this helpful",3971,"Bruce Bennett Nissan | Wilton, CT | EV Station",https://www.plugshare.com/location/10652
https://www.plugshare.com/location/10652,"",40 Kilowatts,CCS1,T,Ford Focus Electric 2017,"May 18, 2024","May 18, 2024check_circlecancelaccess_timeinfoT solarpowerFord Focus Electric 2017 CCS1  Volts  Amps 40 Kilowatts It’s in the newer nicer looking showroom not the older one.(edited)  Was this helpful?  driver found this helpful  drivers found this helpful",3971,"Bruce Bennett Nissan | Wilton, CT | EV Station",https://www.plugshare.com/location/10652
https://www.plugshare.com/location/10652,"",46 Kilowatts,CCS1,Colin Cogle,Chevrolet Bolt EV 2019,"Apr 14, 2024","Apr 14, 2024check_circlecancelaccess_timeinfoColin Cogle solarpowerChevrolet Bolt EV 2019 CCS1  Volts  Amps 46 Kilowatts (edited)  Was this helpful?  driver found this helpful  drivers found this helpful",3971,"Bruce Bennett Nissan | Wilton, CT | EV Station",https://www.plugshare.com/location/10652
https://www.plugshare.com/location/10652,"", Kilowatts,CCS1,stunnaman,Hyundai Kona Electric 2022,"Mar 23, 2024","Mar 23, 2024check_circlecancelaccess_timeinfostunnaman solarpowerHyundai Kona Electric 2022 CCS1  Volts  Amps  Kilowatts (edited)  Was this helpful?  driver found this helpful  drivers found this helpful",3971,"Bruce Bennett Nissan | Wilton, CT | EV Station",https://www.plugshare.com/location/10652
https://www.plugshare.com/location/10652,"", Kilowatts,CCS1,stunnaman,Hyundai Kona Electric 2022,"Mar 22, 2024","Mar 22, 2024check_circlecancelaccess_timeinfostunnaman solarpowerHyundai Kona Electric 2022 CCS1  Volts  Amps  Kilowatts Amazing(edited)  Was this helpful?  driver found this helpful  drivers found this helpful",3971,"Bruce Bennett Nissan | Wilton, CT | EV Station",https://www.plugshare.com/location/10652
https://www.plugshare.com/location/10652,Blocked By Vehicle, Kilowatts,CCS1,o,"","Dec 21, 2023","Dec 21, 2023check_circlecancelaccess_timeinfoo solarpowerBlocked By Vehicle CCS1  Volts  Amps  Kilowatts Was not able to charge and the people also didn’t knew what was wrong(edited)  Was this helpful?  driver found this helpful  drivers found this helpful",3971,"Bruce Bennett Nissan | Wilton, CT | EV Station",https://www.plugshare.com/location/10652
https://www.plugshare.com/location/10652,"",36 Kilowatts,CCS1,Colin Cogle,Chevrolet Bolt EV 2019,"Sep 24, 2023","Sep 24, 2023check_circlecancelaccess_timeinfoColin Cogle solarpowerChevrolet Bolt EV 2019 CCS1  Volts  Amps 36 Kilowatts This charger is still open to the public.(edited)  Was this helpful?  driver found this helpful  drivers found this helpful",3971,"Bruce Bennett Nissan | Wilton, CT | EV Station",https://www.plugshare.com/location/10652
https://www.plugshare.com/location/10652,"",45 Kilowatts,CCS1,Colin Cogle,Chevrolet Bolt EV 2019,"May 28, 2023","May 28, 2023check_circlecancelaccess_timeinfoColin Cogle solarpowerChevrolet Bolt EV 2019 CCS1  Volts  Amps 45 Kilowatts It’s working just fine. Seems to be limited to 45 kWh, but that’s fine for my little Bolt.(edited)  Was this helpful?  driver found this helpful  drivers found this helpful",3971,"Bruce Bennett Nissan | Wilton, CT | EV Station",https://www.plugshare.com/location/10652
https://www.plugshare.com/location/10652,"", Kilowatts,"",Sadie,Chevrolet Bolt EV 2017,"Feb 8, 2023","Feb 8, 2023check_circlecancelaccess_timeinfoSadie solarpowerChevrolet Bolt EV 2017   Volts  Amps  Kilowatts Called and they said was working but would not charge. They had already requested service and they are saying it takes a while to get it serviced(edited)  Was this helpful?  driver found this helpful  drivers found this helpful",3971,"Bruce Bennett Nissan | Wilton, CT | EV Station",https://www.plugshare.com/location/10652
https://www.plugshare.com/location/10652,Could Not Activate, Kilowatts,"",sbatter,Ford F-150 Lightning 2022,"Feb 1, 2023","Feb 1, 2023check_circlecancelaccess_timeinfosbatter solarpowerFord F-150 Lightning 2022Could Not Activate   Volts  Amps  Kilowatts (edited)  Was this helpful?  driver found this helpful  drivers found this helpful",3971,"Bruce Bennett Nissan | Wilton, CT | EV Station",https://www.plugshare.com/location/10652
https://www.plugshare.com/location/10652,"",45 Kilowatts,"",LeafMike,Nissan LEAF 2018,"Jan 8, 2023","Jan 8, 2023check_circlecancelaccess_timeinfoLeafMike solarpowerNissan LEAF 2018   Volts  Amps 45 Kilowatts (edited)  Was this helpful?  driver found this helpful  drivers found this helpful",3971,"Bruce Bennett Nissan | Wilton, CT | EV Station",https://www.plugshare.com/location/10652
https://www.plugshare.com/location/10652,"",50 Kilowatts,"",Alex Grande,Volkswagen ID.4,"Dec 31, 2022","Dec 31, 2022check_circlecancelaccess_timeinfoAlex Grande solarpowerVolkswagen ID.4   Volts  Amps 50 Kilowatts Open to the public. Stopped in for a quick charge while doing some grocery shopping down the block. Thanks to the Bruce and the Nissan team.(edited)  Was this helpful?  driver found this helpful  drivers found this helpful",3971,"Bruce Bennett Nissan | Wilton, CT | EV Station",https://www.plugshare.com/location/10652
https://www.plugshare.com/location/10652,"", Kilowatts,CCS1,Colin Cogle,Chevrolet Bolt EV 2017,"Dec 26, 2022","Dec 26, 2022check_circlecancelaccess_timeinfoColin Cogle solarpowerChevrolet Bolt EV 2017 CCS1  Volts  Amps  Kilowatts My charging was interrupted by an isolation fault and I couldn’t restart. Oh well. I got enough juice to get to New Jersey.(edited)  Was this helpful?  driver found this helpful  drivers found this helpful",3971,"Bruce Bennett Nissan | Wilton, CT | EV Station",https://www.plugshare.com/location/10652
https://www.plugshare.com/location/10652,"",17 Kilowatts,CCS1,Colin Cogle,Chevrolet Bolt EV 2017,"Dec 26, 2022","Dec 26, 2022check_circlecancelaccess_timeinfoColin Cogle solarpowerChevrolet Bolt EV 2017 CCS1  Volts  Amps 17 Kilowatts It took a few tries to get going, but now it’s going.(edited)  Was this helpful?  driver found this helpful  drivers found this helpful",3971,"Bruce Bennett Nissan | Wilton, CT | EV Station",https://www.plugshare.com/location/10652
https://www.plugshare.com/location/10652,"", Kilowatts,"",BVI Pirate,Nissan LEAF 2019,"Dec 5, 2022","Dec 5, 2022check_circlecancelaccess_timeinfoBVI Pirate solarpowerNissan LEAF 2019   Volts  Amps  Kilowatts Works fine(edited)  Was this helpful?  driver found this helpful  drivers found this helpful",3971,"Bruce Bennett Nissan | Wilton, CT | EV Station",https://www.plugshare.com/location/10652
https://www.plugshare.com/location/10652,"",49 Kilowatts,CCS1,David Abrams,"","Dec 3, 2022","Dec 3, 2022check_circlecancelaccess_timeinfoDavid Abrams solarpower CCS1  Volts  Amps 49 Kilowatts (edited)  Was this helpful?  driver found this helpful  drivers found this helpful",3971,"Bruce Bennett Nissan | Wilton, CT | EV Station",https://www.plugshare.com/location/10652
https://www.plugshare.com/location/10652,"",43 Kilowatts,CCS1,M D,Porsche Taycan 2022,"Oct 25, 2022","Oct 25, 2022check_circlecancelaccess_timeinfoM D solarpowerPorsche Taycan 2022 CCS1  Volts  Amps 43 Kilowatts (edited)  Was this helpful?  driver found this helpful  drivers found this helpful",3971,"Bruce Bennett Nissan | Wilton, CT | EV Station",https://www.plugshare.com/location/10652
https://www.plugshare.com/location/10652,"", Kilowatts,"",hiseb ,Volvo C40 Recharge 2022,"Oct 7, 2022","Oct 7, 2022check_circlecancelaccess_timeinfohiseb  solarpowerVolvo C40 Recharge 2022   Volts  Amps  Kilowatts (edited)  Was this helpful?  driver found this helpful  drivers found this helpful",3971,"Bruce Bennett Nissan | Wilton, CT | EV Station",https://www.plugshare.com/location/10652
https://www.plugshare.com/location/10652,"",45 Kilowatts,CCS1,buildcraftguy,Hyundai Ioniq Electric 2019,"Aug 22, 2022","Aug 22, 2022check_circlecancelaccess_timeinfobuildcraftguy solarpowerHyundai Ioniq Electric 2019 CCS1  Volts  Amps 45 Kilowatts (edited)  Was this helpful?  driver found this helpful  drivers found this helpful",3971,"Bruce Bennett Nissan | Wilton, CT | EV Station",https://www.plugshare.com/location/10652
https://www.plugshare.com/location/10652,"", Kilowatts,CHAdeMO,Jim Sugrue ,Nissan LEAF 2017,"Jun 15, 2022","Jun 15, 2022check_circlecancelaccess_timeinfoJim Sugrue  solarpowerNissan LEAF 2017 CHAdeMO  Volts  Amps  Kilowatts (edited)  Was this helpful?  driver found this helpful  drivers found this helpful",3971,"Bruce Bennett Nissan | Wilton, CT | EV Station",https://www.plugshare.com/location/10652
https://www.plugshare.com/location/10652,"", Kilowatts,"",Jim Sugrue ,Nissan LEAF 2017,"Jun 1, 2022","Jun 1, 2022check_circlecancelaccess_timeinfoJim Sugrue  solarpowerNissan LEAF 2017   Volts  Amps  Kilowatts New charger unit(edited)  Was this helpful?  driver found this helpful  drivers found this helpful",3971,"Bruce Bennett Nissan | Wilton, CT | EV Station",https://www.plugshare.com/location/10652
https://www.plugshare.com/location/10652,"", Kilowatts,"",hugo p,Tesla Model 3,"May 11, 2022","May 11, 2022check_circlecancelaccess_timeinfohugo p solarpowerTesla Model 3   Volts  Amps  Kilowatts Is in renovating process. Operative aprox next week(edited)  Was this helpful?  driver found this helpful  drivers found this helpful",3971,"Bruce Bennett Nissan | Wilton, CT | EV Station",https://www.plugshare.com/location/10652
https://www.plugshare.com/location/10652,"", Kilowatts,"",Jim Sugrue ,Nissan LEAF 2017,"May 5, 2022","May 5, 2022check_circlecancelaccess_timeinfoJim Sugrue  solarpowerNissan LEAF 2017   Volts  Amps  Kilowatts I think we’re getting new EV goodness! New station arrived while charging!(edited)  Was this helpful?  driver found this helpful  drivers found this helpful",3971,"Bruce Bennett Nissan | Wilton, CT | EV Station",https://www.plugshare.com/location/10652
https://www.plugshare.com/location/10652,"", Kilowatts,J-1772,Jim Sugrue ,Nissan LEAF 2017,"Mar 31, 2022","Mar 31, 2022check_circlecancelaccess_timeinfoJim Sugrue  solarpowerNissan LEAF 2017 J-1772  Volts  Amps  Kilowatts (edited)  Was this helpful?  driver found this helpful  drivers found this helpful",3971,"Bruce Bennett Nissan | Wilton, CT | EV Station",https://www.plugshare.com/location/10652
https://www.plugshare.com/location/10652,"", Kilowatts,"",Jim Sugrue ,Nissan LEAF 2017,"Mar 31, 2022","Mar 31, 2022check_circlecancelaccess_timeinfoJim Sugrue  solarpowerNissan LEAF 2017   Volts  Amps  Kilowatts (edited)  Was this helpful?  driver found this helpful  drivers found this helpful",3971,"Bruce Bennett Nissan | Wilton, CT | EV Station",https://www.plugshare.com/location/10652
https://www.plugshare.com/location/10652,"",6 Kilowatts,CHAdeMO,Jim Sugrue ,Nissan LEAF 2017,"Mar 30, 2022","Mar 30, 2022check_circlecancelaccess_timeinfoJim Sugrue  solarpowerNissan LEAF 2017 CHAdeMO  Volts  Amps 6 Kilowatts (edited)  Was this helpful?  driver found this helpful  drivers found this helpful",3971,"Bruce Bennett Nissan | Wilton, CT | EV Station",https://www.plugshare.com/location/10652
https://www.plugshare.com/location/10652,"",0 Kilowatts,"",LeafMike,Nissan LEAF 2018,"Jan 8, 2022","Jan 8, 2022check_circlecancelaccess_timeinfoLeafMike solarpowerNissan LEAF 2018   Volts  Amps 0 Kilowatts Charger is offline. Someone hit the emergency button. They are aware of the problem. It could be out for a while.(edited)  Was this helpful?  driver found this helpful  drivers found this helpful",3971,"Bruce Bennett Nissan | Wilton, CT | EV Station",https://www.plugshare.com/location/10652
https://www.plugshare.com/location/10652,"",0 Kilowatts,CHAdeMO,third nebula,Nissan LEAF 2019,"Aug 28, 2021","Aug 28, 2021check_circlecancelaccess_timeinfothird nebula solarpowerNissan LEAF 2019 CHAdeMO  Volts  Amps 0 Kilowatts good spot, very friendly staff, sometimes the charger is blocked, but they will move any cars. never blocked after hours.(edited)  Was this helpful?  driver found this helpful  drivers found this helpful",3971,"Bruce Bennett Nissan | Wilton, CT | EV Station",https://www.plugshare.com/location/10652
https://www.plugshare.com/location/10652,"",0 Kilowatts,CHAdeMO,Krystal Cruz,Kia Soul EV 2016,"Jun 29, 2021","Jun 29, 2021check_circlecancelaccess_timeinfoKrystal Cruz solarpowerKia Soul EV 2016 CHAdeMO  Volts  Amps 0 Kilowatts Awesome spot to charge vehicle(edited)  Was this helpful?  driver found this helpful  drivers found this helpful",3971,"Bruce Bennett Nissan | Wilton, CT | EV Station",https://www.plugshare.com/location/10652
https://www.plugshare.com/location/10652,"",0 Kilowatts,CHAdeMO,Krystal Cruz,Kia Soul EV 2016,"Jun 29, 2021","Jun 29, 2021check_circlecancelaccess_timeinfoKrystal Cruz solarpowerKia Soul EV 2016 CHAdeMO  Volts  Amps 0 Kilowatts Great spot to charge vehicle.(edited)  Was this helpful?  driver found this helpful  drivers found this helpful",3971,"Bruce Bennett Nissan | Wilton, CT | EV Station",https://www.plugshare.com/location/10652
https://www.plugshare.com/location/10652,"",40 Kilowatts,CHAdeMO,Robert,Nissan LEAF 2010,"Nov 30, 2019","Nov 30, 2019check_circlecancelaccess_timeinfoRobert solarpowerNissan LEAF 2010 CHAdeMO  Volts  Amps 40 Kilowatts Had to have dealer move gas car, but they were very nice. It is working great.(edited)  Was this helpful?  driver found this helpful  drivers found this helpful",3971,"Bruce Bennett Nissan | Wilton, CT | EV Station",https://www.plugshare.com/location/10652
https://www.plugshare.com/location/10652,"", Kilowatts,CHAdeMO,Raymond,Nissan LEAF 2010,"Nov 27, 2019","Nov 27, 2019check_circlecancelaccess_timeinfoRaymond solarpowerNissan LEAF 2010 CHAdeMO  Volts  Amps  Kilowatts (edited)  Was this helpful?  driver found this helpful  drivers found this helpful",3971,"Bruce Bennett Nissan | Wilton, CT | EV Station",https://www.plugshare.com/location/10652
https://www.plugshare.com/location/10652,"",0 Kilowatts,CHAdeMO,Robert,Nissan LEAF 2010,"Aug 17, 2019","Aug 17, 2019check_circlecancelaccess_timeinfoRobert solarpowerNissan LEAF 2010 CHAdeMO  Volts  Amps 0 Kilowatts Working(edited)  Was this helpful?  driver found this helpful  drivers found this helpful",3971,"Bruce Bennett Nissan | Wilton, CT | EV Station",https://www.plugshare.com/location/10652
https://www.plugshare.com/location/10652,"",40 Kilowatts,CHAdeMO,Robert,Nissan LEAF 2010,"Aug 10, 2019","Aug 10, 2019check_circlecancelaccess_timeinfoRobert solarpowerNissan LEAF 2010 CHAdeMO  Volts  Amps 40 Kilowatts Working(edited)  Was this helpful?  driver found this helpful  drivers found this helpful",3971,"Bruce Bennett Nissan | Wilton, CT | EV Station",https://www.plugshare.com/location/10652
https://www.plugshare.com/location/10652,"", Kilowatts,CHAdeMO,Robert,Nissan LEAF 2010,"Jun 4, 2019","Jun 4, 2019check_circlecancelaccess_timeinfoRobert solarpowerNissan LEAF 2010 CHAdeMO 0 Volts 0 Amps  Kilowatts Working(edited)  Was this helpful?  driver found this helpful  drivers found this helpful",3971,"Bruce Bennett Nissan | Wilton, CT | EV Station",https://www.plugshare.com/location/10652
https://www.plugshare.com/location/10652,"", Kilowatts,J-1772,rodthorn,Hyundai Kona Electric 2019,"Jun 4, 2019","Jun 4, 2019check_circlecancelaccess_timeinforodthorn solarpowerHyundai Kona Electric 2019 J-1772  Volts  Amps  Kilowatts Tried to fast charge my Hyundai Kona but no one at the dealership ever heard of a CHAdeMO plug. Maybe CHAdeMO doesn’t work with the Kona?(edited)  Was this helpful?  driver found this helpful  drivers found this helpful",3971,"Bruce Bennett Nissan | Wilton, CT | EV Station",https://www.plugshare.com/location/10652
